Consolidated PPO Training Summary
Target Airfoil ID: 72 (AH 93-W-480B)
Summary Generation Started: 2025-08-14 23:42:37
Current Run Name, Run Step, This Run's Best MAD
NURBS,8730,0.01294095
NURBS,8740,0.01294095
NURBS,8750,0.01294095
NURBS,8760,0.01294095
NURBS,8770,0.01294095
NURBS,8780,0.01294095
NURBS,8790,0.01294095
NURBS,8800,0.01294095
NURBS,8810,0.01294095
NURBS,8820,0.01294095
NURBS,8830,0.01294095
NURBS,8840,0.01294095
NURBS,8850,0.01294095
NURBS,8860,0.01294095
NURBS,8870,0.01294095
NURBS,8880,0.01294095
NURBS,8890,0.01294095
NURBS,8900,0.01294095
NURBS,8910,0.01294095
NURBS,8920,0.01294095
NURBS,8930,0.01294095
NURBS,8940,0.01294095
NURBS,8950,0.01294095
NURBS,8960,0.01294095
NURBS,8970,0.01294095
NURBS,8980,0.01294095
NURBS,8990,0.01294095
NURBS,9000,0.01294095
NURBS,9010,0.01294095
NURBS,9020,0.01294095
NURBS,9030,0.01294095
NURBS,9040,0.01294095
NURBS,9050,0.01294095
NURBS,9060,0.01294095
NURBS,9070,0.01294095
NURBS,9080,0.01294095
NURBS,9090,0.01294095
NURBS,9100,0.01294095
NURBS,9110,0.01294095
NURBS,9120,0.01294095
NURBS,9130,0.01294095
NURBS,9140,0.01294095
NURBS,9150,0.01294095
NURBS,9160,0.01294095
NURBS,9170,0.01294095
NURBS,9180,0.01294095
NURBS,9190,0.01294095
NURBS,9200,0.01294095
NURBS,9210,0.01294095
NURBS,9220,0.01294095
NURBS,9230,0.01294095
NURBS,9240,0.01294095
NURBS,9250,0.01294095
NURBS,9260,0.01294095
NURBS,9270,0.01294095
NURBS,9280,0.01294095
NURBS,9290,0.01294095
NURBS,9300,0.01294095
NURBS,9310,0.01294095
NURBS,9320,0.01294095
NURBS,9330,0.01294095
NURBS,9340,0.01294095
NURBS,9350,0.01294095
NURBS,9360,0.01294095
NURBS,9370,0.01294095
NURBS,9380,0.01294095
NURBS,9390,0.01294095
NURBS,9400,0.01294095
NURBS,9410,0.01294095
NURBS,9420,0.01294095
NURBS,9430,0.01294095
NURBS,9440,0.01294095
NURBS,9450,0.01294095
NURBS,9460,0.01294095
NURBS,9470,0.01294095
NURBS,9480,0.01294095
NURBS,9490,0.01294095
NURBS,9500,0.01294095
NURBS,9510,0.01294095
NURBS,9520,0.01294095
NURBS,9530,0.01294095
NURBS,9540,0.01294095
NURBS,9550,0.01294095
NURBS,9560,0.01294095
NURBS,9570,0.01294095
NURBS,9580,0.01294095
NURBS,9590,0.01294095
NURBS,9600,0.01294095
NURBS,9610,0.01294095
NURBS,9620,0.01294095
NURBS,9630,0.01294095
NURBS,9640,0.01294095
NURBS,9650,0.01294095
NURBS,9660,0.01294095
NURBS,9670,0.01294095
NURBS,9680,0.01294095
NURBS,9690,0.01294095
NURBS,9700,0.01294095
NURBS,9710,0.01294095
NURBS,9720,0.01294095
NURBS,9730,0.01294095
NURBS,9740,0.01294095
NURBS,9750,0.01294095
NURBS,9760,0.01294095
NURBS,9770,0.01294095
NURBS,9780,0.01294095
NURBS,9790,0.01294095
NURBS,9800,0.01294095
NURBS,9810,0.01294095
NURBS,9820,0.01294095
NURBS,9830,0.01294095
NURBS,9840,0.01294095
NURBS,9850,0.01294095
NURBS,9860,0.01294095
NURBS,9870,0.01294095
NURBS,9880,0.01294095
NURBS,9890,0.01294095
NURBS,9900,0.01294095
NURBS,9910,0.01294095
NURBS,9920,0.01294095
NURBS,9930,0.01294095
NURBS,9940,0.01294095
NURBS,9950,0.01294095
NURBS,9960,0.01294095
NURBS,9970,0.01294095
NURBS,9980,0.01294095
NURBS,9990,0.01294095
NURBS,10000,0.01294095
NURBS,10010,0.01294095
NURBS,10020,0.01294095
NURBS,10030,0.01294095
NURBS,10040,0.01294095
NURBS,10050,0.01294095
NURBS,10060,0.01294095
NURBS,10070,0.01294095
NURBS,10080,0.01294095
NURBS,10090,0.01294095
NURBS,10100,0.01294095
NURBS,10110,0.01294095
NURBS,10120,0.01294095
NURBS,10130,0.01294095
NURBS,10140,0.01294095
NURBS,10150,0.01294095
NURBS,10160,0.01294095
NURBS,10170,0.01294095
NURBS,10180,0.01294095
NURBS,10190,0.01294095
NURBS,10200,0.01294095
NURBS,10210,0.01294095
NURBS,10220,0.01294095
NURBS,10230,0.01294095
NURBS,10240,0.01294095
HicksHenne,0,0.19984411
HicksHenne,10,0.19984411
HicksHenne,20,0.19984411
HicksHenne,30,0.19873460
HicksHenne,40,0.19634655
HicksHenne,50,0.19489332
HicksHenne,60,0.19489332
HicksHenne,70,0.19489332
HicksHenne,80,0.19489332
HicksHenne,90,0.19489332
HicksHenne,100,0.19489332
HicksHenne,110,0.19060022
HicksHenne,120,0.19060022
HicksHenne,130,0.19060022
HicksHenne,140,0.19060022
HicksHenne,150,0.19060022
HicksHenne,160,0.19060022
HicksHenne,170,0.19060022
HicksHenne,180,0.19060022
HicksHenne,190,0.19060022
HicksHenne,200,0.19060022
HicksHenne,210,0.19060022
HicksHenne,220,0.19060022
HicksHenne,230,0.19060022
HicksHenne,240,0.19060022
HicksHenne,250,0.19060022
HicksHenne,260,0.19060022
HicksHenne,270,0.19060022
HicksHenne,280,0.19060022
HicksHenne,290,0.19060022
HicksHenne,300,0.19060022
HicksHenne,310,0.18396316
HicksHenne,320,0.17881995
HicksHenne,330,0.17852518
HicksHenne,340,0.17852518
HicksHenne,350,0.17852518
HicksHenne,360,0.17852518
HicksHenne,370,0.17852518
HicksHenne,380,0.17852518
HicksHenne,390,0.17852518
HicksHenne,400,0.17852518
HicksHenne,410,0.17852518
HicksHenne,420,0.17337134
HicksHenne,430,0.17337134
HicksHenne,440,0.17064462
HicksHenne,450,0.17064462
HicksHenne,460,0.17064462
HicksHenne,470,0.17064462
HicksHenne,480,0.17064462
HicksHenne,490,0.17064462
HicksHenne,500,0.17064462
HicksHenne,510,0.16287570
HicksHenne,520,0.15877399
HicksHenne,530,0.15658767
HicksHenne,540,0.15658767
HicksHenne,550,0.15658767
HicksHenne,560,0.15658767
HicksHenne,570,0.15658767
HicksHenne,580,0.15658767
HicksHenne,590,0.15472822
HicksHenne,600,0.15472822
HicksHenne,610,0.14640030
HicksHenne,620,0.14462047
HicksHenne,630,0.14462047
HicksHenne,640,0.14462047
HicksHenne,650,0.14462047
HicksHenne,660,0.14462047
HicksHenne,670,0.14462047
HicksHenne,680,0.14462047
HicksHenne,690,0.14462047
HicksHenne,700,0.14462047
HicksHenne,710,0.13452988
HicksHenne,720,0.12758320
HicksHenne,730,0.12758320
HicksHenne,740,0.12758320
HicksHenne,750,0.12758320
HicksHenne,760,0.12758320
HicksHenne,770,0.12758320
HicksHenne,780,0.12711992
HicksHenne,790,0.12711992
HicksHenne,800,0.12711992
HicksHenne,810,0.11696242
HicksHenne,820,0.11696242
HicksHenne,830,0.11696242
HicksHenne,840,0.11696242
HicksHenne,850,0.11696242
HicksHenne,860,0.11696242
HicksHenne,870,0.11696242
HicksHenne,880,0.11696242
HicksHenne,890,0.11696242
HicksHenne,900,0.11696242
HicksHenne,910,0.11379074
HicksHenne,920,0.10875632
HicksHenne,930,0.10875632
HicksHenne,940,0.10875632
HicksHenne,950,0.10875632
HicksHenne,960,0.10875632
HicksHenne,970,0.10875632
HicksHenne,980,0.10875632
HicksHenne,990,0.10875632
HicksHenne,1000,0.10875632
HicksHenne,1010,0.10597373
HicksHenne,1020,0.10047424
HicksHenne,1030,0.10047424
HicksHenne,1040,0.10047424
HicksHenne,1050,0.10047424
HicksHenne,1060,0.10047424
HicksHenne,1070,0.10047424
HicksHenne,1080,0.10047424
HicksHenne,1090,0.10047424
HicksHenne,1100,0.10047424
HicksHenne,1110,0.09847493
HicksHenne,1120,0.09847493
HicksHenne,1130,0.09847493
HicksHenne,1140,0.09847493
HicksHenne,1150,0.09847493
HicksHenne,1160,0.09847493
HicksHenne,1170,0.09847493
HicksHenne,1180,0.09847493
HicksHenne,1190,0.09697854
HicksHenne,1200,0.09600873
HicksHenne,1210,0.09518690
HicksHenne,1220,0.09518690
HicksHenne,1230,0.09518690
HicksHenne,1240,0.09518690
HicksHenne,1250,0.09518690
HicksHenne,1260,0.09339820
HicksHenne,1270,0.09228534
HicksHenne,1280,0.09228534
HicksHenne,1290,0.09228534
HicksHenne,1300,0.08643307
HicksHenne,1310,0.08536340
HicksHenne,1320,0.08536340
HicksHenne,1330,0.08536340
HicksHenne,1340,0.08536340
HicksHenne,1350,0.08536340
HicksHenne,1360,0.08097702
HicksHenne,1370,0.07867409
HicksHenne,1380,0.07058741
HicksHenne,1390,0.07058741
HicksHenne,1400,0.06977410
HicksHenne,1410,0.06946286
HicksHenne,1420,0.06946286
HicksHenne,1430,0.06760802
HicksHenne,1440,0.06539509
HicksHenne,1450,0.06539509
HicksHenne,1460,0.06304908
HicksHenne,1470,0.05796522
HicksHenne,1480,0.05796522
HicksHenne,1490,0.05796522
HicksHenne,1500,0.05796522
HicksHenne,1510,0.05540359
HicksHenne,1520,0.05540359
HicksHenne,1530,0.05540359
HicksHenne,1540,0.05540359
HicksHenne,1550,0.05014450
HicksHenne,1560,0.04916538
HicksHenne,1570,0.04916538
HicksHenne,1580,0.04916538
HicksHenne,1590,0.04916538
HicksHenne,1600,0.04916538
HicksHenne,1610,0.04815689
HicksHenne,1620,0.04815689
HicksHenne,1630,0.04815689
HicksHenne,1640,0.04815689
HicksHenne,1650,0.04815689
HicksHenne,1660,0.04815689
HicksHenne,1670,0.04815689
HicksHenne,1680,0.04815689
HicksHenne,1690,0.04815689
HicksHenne,1700,0.04815689
HicksHenne,1710,0.04815689
HicksHenne,1720,0.04815689
HicksHenne,1730,0.04815689
HicksHenne,1740,0.04815689
HicksHenne,1750,0.04815689
HicksHenne,1760,0.04815689
HicksHenne,1770,0.04815689
HicksHenne,1780,0.04815689
HicksHenne,1790,0.04815689
HicksHenne,1800,0.04815689
HicksHenne,1810,0.04607976
HicksHenne,1820,0.04607976
HicksHenne,1830,0.04607976
HicksHenne,1840,0.04607976
HicksHenne,1850,0.04607976
HicksHenne,1860,0.04607976
HicksHenne,1870,0.04607976
HicksHenne,1880,0.04607976
HicksHenne,1890,0.04607976
HicksHenne,1900,0.04607976
HicksHenne,1910,0.04607976
HicksHenne,1920,0.04607976
HicksHenne,1930,0.04607976
HicksHenne,1940,0.04607976
HicksHenne,1950,0.04607976
HicksHenne,1960,0.04607976
HicksHenne,1970,0.04607976
HicksHenne,1980,0.04607976
HicksHenne,1990,0.04607976
HicksHenne,2000,0.04607976
HicksHenne,2010,0.04607976
HicksHenne,2020,0.04607976
HicksHenne,2030,0.04607976
HicksHenne,2040,0.04607976
HicksHenne,2050,0.04607976
HicksHenne,2060,0.04607976
HicksHenne,2070,0.04607976
HicksHenne,2080,0.04607976
HicksHenne,2090,0.04607976
HicksHenne,2100,0.04607976
HicksHenne,2110,0.04467801
HicksHenne,2120,0.04467801
HicksHenne,2130,0.04467801
HicksHenne,2140,0.04467801
HicksHenne,2150,0.04467801
HicksHenne,2160,0.04246054
HicksHenne,2170,0.04184141
HicksHenne,2180,0.04184141
HicksHenne,2190,0.04184141
HicksHenne,2200,0.04184141
HicksHenne,2210,0.04106396
HicksHenne,2220,0.04106396
HicksHenne,2230,0.04106396
HicksHenne,2240,0.04106396
HicksHenne,2250,0.04106396
HicksHenne,2260,0.04106396
HicksHenne,2270,0.04106396
HicksHenne,2280,0.04106396
HicksHenne,2290,0.04106396
HicksHenne,2300,0.04106396
HicksHenne,2310,0.04100532
HicksHenne,2320,0.04100532
HicksHenne,2330,0.04100532
HicksHenne,2340,0.04100532
HicksHenne,2350,0.04100532
HicksHenne,2360,0.04100532
HicksHenne,2370,0.04100532
HicksHenne,2380,0.04100532
HicksHenne,2390,0.04100532
HicksHenne,2400,0.04100532
HicksHenne,2410,0.03771006
HicksHenne,2420,0.03771006
HicksHenne,2430,0.03771006
HicksHenne,2440,0.03771006
HicksHenne,2450,0.03771006
HicksHenne,2460,0.03771006
HicksHenne,2470,0.03771006
HicksHenne,2480,0.03771006
HicksHenne,2490,0.03771006
HicksHenne,2500,0.03771006
HicksHenne,2510,0.03717596
HicksHenne,2520,0.03717596
HicksHenne,2530,0.03717596
HicksHenne,2540,0.03717596
HicksHenne,2550,0.03717596
HicksHenne,2560,0.03717596
HicksHenne,2570,0.03717596
HicksHenne,2580,0.03717596
HicksHenne,2590,0.03717596
HicksHenne,2600,0.03717596
HicksHenne,2610,0.03717596
HicksHenne,2620,0.03717596
HicksHenne,2630,0.03717596
HicksHenne,2640,0.03717596
HicksHenne,2650,0.03717596
HicksHenne,2660,0.03717596
HicksHenne,2670,0.03717596
HicksHenne,2680,0.03717596
HicksHenne,2690,0.03717596
HicksHenne,2700,0.03717596
HicksHenne,2710,0.03716141
HicksHenne,2720,0.03716141
HicksHenne,2730,0.03716141
HicksHenne,2740,0.03716141
HicksHenne,2750,0.03716141
HicksHenne,2760,0.03716141
HicksHenne,2770,0.03716141
HicksHenne,2780,0.03716141
HicksHenne,2790,0.03716141
HicksHenne,2800,0.03716141
HicksHenne,2810,0.03716141
HicksHenne,2820,0.03716141
HicksHenne,2830,0.03716141
HicksHenne,2840,0.03716141
HicksHenne,2850,0.03716141
HicksHenne,2860,0.03716141
HicksHenne,2870,0.03611159
HicksHenne,2880,0.03611159
HicksHenne,2890,0.03611159
HicksHenne,2900,0.03520453
HicksHenne,2910,0.03476108
HicksHenne,2920,0.03476108
HicksHenne,2930,0.03476108
HicksHenne,2940,0.03476108
HicksHenne,2950,0.03476108
HicksHenne,2960,0.03476108
HicksHenne,2970,0.03476108
HicksHenne,2980,0.03476108
HicksHenne,2990,0.03476108
HicksHenne,3000,0.03476108
HicksHenne,3010,0.03476108
HicksHenne,3020,0.03476108
HicksHenne,3030,0.03476108
HicksHenne,3040,0.03476108
HicksHenne,3050,0.03476108
HicksHenne,3060,0.03476108
HicksHenne,3070,0.03476108
HicksHenne,3080,0.03476108
HicksHenne,3090,0.03476108
HicksHenne,3100,0.03476108
HicksHenne,3110,0.03476108
HicksHenne,3120,0.03476108
HicksHenne,3130,0.03476108
HicksHenne,3140,0.03476108
HicksHenne,3150,0.03476108
HicksHenne,3160,0.03476108
HicksHenne,3170,0.03476108
HicksHenne,3180,0.03476108
HicksHenne,3190,0.03476108
HicksHenne,3200,0.03476108
HicksHenne,3210,0.03474451
HicksHenne,3220,0.03474451
HicksHenne,3230,0.03474451
HicksHenne,3240,0.03474451
HicksHenne,3250,0.03474451
HicksHenne,3260,0.03474451
HicksHenne,3270,0.03474451
HicksHenne,3280,0.03474451
HicksHenne,3290,0.03474451
HicksHenne,3300,0.03474451
HicksHenne,3310,0.03474451
HicksHenne,3320,0.03474451
HicksHenne,3330,0.03474451
HicksHenne,3340,0.03474451
HicksHenne,3350,0.03474451
HicksHenne,3360,0.03474451
HicksHenne,3370,0.03474451
HicksHenne,3380,0.03474451
HicksHenne,3390,0.03474451
HicksHenne,3400,0.03474451
HicksHenne,3410,0.03474451
HicksHenne,3420,0.03474451
HicksHenne,3430,0.03474451
HicksHenne,3440,0.03474451
HicksHenne,3450,0.03474451
HicksHenne,3460,0.03474451
HicksHenne,3470,0.03474451
HicksHenne,3480,0.03474451
HicksHenne,3490,0.03474451
HicksHenne,3500,0.03474451
HicksHenne,3510,0.03474451
HicksHenne,3520,0.03457294
HicksHenne,3530,0.03457294
HicksHenne,3540,0.03457294
HicksHenne,3550,0.03414132
HicksHenne,3560,0.03414132
HicksHenne,3570,0.03414132
HicksHenne,3580,0.03414132
HicksHenne,3590,0.03414132
HicksHenne,3600,0.03414132
HicksHenne,3610,0.03366051
HicksHenne,3620,0.03317145
HicksHenne,3630,0.03317145
HicksHenne,3640,0.03317145
HicksHenne,3650,0.03317145
HicksHenne,3660,0.03317145
HicksHenne,3670,0.03317145
HicksHenne,3680,0.03317145
HicksHenne,3690,0.03317145
HicksHenne,3700,0.03317145
HicksHenne,3710,0.03309634
HicksHenne,3720,0.03309634
HicksHenne,3730,0.03309634
HicksHenne,3740,0.03309634
HicksHenne,3750,0.03309634
HicksHenne,3760,0.03309634
HicksHenne,3770,0.03309634
HicksHenne,3780,0.03309634
HicksHenne,3790,0.03309634
HicksHenne,3800,0.03309634
HicksHenne,3810,0.03309634
HicksHenne,3820,0.03309634
HicksHenne,3830,0.03309634
HicksHenne,3840,0.03309634
HicksHenne,3850,0.03298681
HicksHenne,3860,0.03298681
HicksHenne,3870,0.03298681
HicksHenne,3880,0.03298681
HicksHenne,3890,0.03298681
HicksHenne,3900,0.03298681
HicksHenne,3910,0.03274355
HicksHenne,3920,0.03274355
HicksHenne,3930,0.03274355
HicksHenne,3940,0.03274355
HicksHenne,3950,0.03274355
HicksHenne,3960,0.03274355
HicksHenne,3970,0.03274355
HicksHenne,3980,0.03274355
HicksHenne,3990,0.03274355
HicksHenne,4000,0.03274355
HicksHenne,4010,0.03274355
HicksHenne,4020,0.03274355
HicksHenne,4030,0.03274355
HicksHenne,4040,0.03274355
HicksHenne,4050,0.03274355
HicksHenne,4060,0.03274355
HicksHenne,4070,0.03274355
HicksHenne,4080,0.03274355
HicksHenne,4090,0.03274355
HicksHenne,4100,0.03274355
HicksHenne,4110,0.03201415
HicksHenne,4120,0.03201415
HicksHenne,4130,0.03201415
HicksHenne,4140,0.03201415
HicksHenne,4150,0.03201415
HicksHenne,4160,0.03201415
HicksHenne,4170,0.03201415
HicksHenne,4180,0.03201415
HicksHenne,4190,0.03201415
HicksHenne,4200,0.03201415
HicksHenne,4210,0.03134841
HicksHenne,4220,0.03134841
HicksHenne,4230,0.03134841
HicksHenne,4240,0.03134841
HicksHenne,4250,0.03134841
HicksHenne,4260,0.03134841
HicksHenne,4270,0.03134841
HicksHenne,4280,0.03134841
HicksHenne,4290,0.03134841
HicksHenne,4300,0.03134841
HicksHenne,4310,0.03134841
HicksHenne,4320,0.03134841
HicksHenne,4330,0.03134841
HicksHenne,4340,0.03134841
HicksHenne,4350,0.03134841
HicksHenne,4360,0.03134841
HicksHenne,4370,0.03134841
HicksHenne,4380,0.03134841
HicksHenne,4390,0.03134841
HicksHenne,4400,0.03134841
HicksHenne,4410,0.03134841
HicksHenne,4420,0.03134841
HicksHenne,4430,0.03134841
HicksHenne,4440,0.03134841
HicksHenne,4450,0.03134841
HicksHenne,4460,0.03134841
HicksHenne,4470,0.03134841
HicksHenne,4480,0.03134841
HicksHenne,4490,0.03134841
HicksHenne,4500,0.03134841
HicksHenne,4510,0.03065131
HicksHenne,4520,0.03065131
HicksHenne,4530,0.03065131
HicksHenne,4540,0.03065131
HicksHenne,4550,0.03065131
HicksHenne,4560,0.03065131
HicksHenne,4570,0.03065131
HicksHenne,4580,0.03065131
HicksHenne,4590,0.03065131
HicksHenne,4600,0.03065131
HicksHenne,4610,0.03014416
HicksHenne,4620,0.03014416
HicksHenne,4630,0.03014416
HicksHenne,4640,0.03014416
HicksHenne,4650,0.03014416
HicksHenne,4660,0.03014416
HicksHenne,4670,0.03014416
HicksHenne,4680,0.03014416
HicksHenne,4690,0.03014416
HicksHenne,4700,0.03014416
HicksHenne,4710,0.03014416
HicksHenne,4720,0.03014416
HicksHenne,4730,0.03014416
HicksHenne,4740,0.03014416
HicksHenne,4750,0.03014416
HicksHenne,4760,0.03014416
HicksHenne,4770,0.03014416
HicksHenne,4780,0.03014416
HicksHenne,4790,0.03014416
HicksHenne,4800,0.03014416
HicksHenne,4810,0.03014416
HicksHenne,4820,0.03014416
HicksHenne,4830,0.03014416
HicksHenne,4840,0.03014416
HicksHenne,4850,0.03014416
HicksHenne,4860,0.03014416
HicksHenne,4870,0.03014416
HicksHenne,4880,0.03014416
HicksHenne,4890,0.03014416
HicksHenne,4900,0.03014416
HicksHenne,4910,0.03014416
HicksHenne,4920,0.03014416
HicksHenne,4930,0.03014416
HicksHenne,4940,0.03014416
HicksHenne,4950,0.03014416
HicksHenne,4960,0.03014416
HicksHenne,4970,0.03014416
HicksHenne,4980,0.03014416
HicksHenne,4990,0.03014416
HicksHenne,5000,0.03014416
HicksHenne,5010,0.02993188
HicksHenne,5020,0.02993188
HicksHenne,5030,0.02993188
HicksHenne,5040,0.02993188
HicksHenne,5050,0.02993188
HicksHenne,5060,0.02993188
HicksHenne,5070,0.02993188
HicksHenne,5080,0.02993188
HicksHenne,5090,0.02993188
HicksHenne,5100,0.02993188
HicksHenne,5110,0.02993188
HicksHenne,5120,0.02993188
HicksHenne,5130,0.02993188
HicksHenne,5140,0.02993188
HicksHenne,5150,0.02993188
HicksHenne,5160,0.02993188
HicksHenne,5170,0.02993188
HicksHenne,5180,0.02993188
HicksHenne,5190,0.02993188
HicksHenne,5200,0.02993188
HicksHenne,5210,0.02993188
HicksHenne,5220,0.02993188
HicksHenne,5230,0.02993188
HicksHenne,5240,0.02993188
HicksHenne,5250,0.02993188
HicksHenne,5260,0.02940633
HicksHenne,5270,0.02940633
HicksHenne,5280,0.02940633
HicksHenne,5290,0.02940633
HicksHenne,5300,0.02940633
HicksHenne,5310,0.02940633
HicksHenne,5320,0.02940633
HicksHenne,5330,0.02940633
HicksHenne,5340,0.02940633
HicksHenne,5350,0.02940633
HicksHenne,5360,0.02940633
HicksHenne,5370,0.02940633
HicksHenne,5380,0.02940633
HicksHenne,5390,0.02940633
HicksHenne,5400,0.02940633
HicksHenne,5410,0.02891954
HicksHenne,5420,0.02891954
HicksHenne,5430,0.02891954
HicksHenne,5440,0.02891954
HicksHenne,5450,0.02891954
HicksHenne,5460,0.02891954
HicksHenne,5470,0.02891954
HicksHenne,5480,0.02891954
HicksHenne,5490,0.02891954
HicksHenne,5500,0.02891954
HicksHenne,5510,0.02891954
HicksHenne,5520,0.02891954
HicksHenne,5530,0.02784973
HicksHenne,5540,0.02784973
HicksHenne,5550,0.02784973
HicksHenne,5560,0.02784973
HicksHenne,5570,0.02784973
HicksHenne,5580,0.02784973
HicksHenne,5590,0.02784973
HicksHenne,5600,0.02784973
HicksHenne,5610,0.02773213
HicksHenne,5620,0.02773213
HicksHenne,5630,0.02773213
HicksHenne,5640,0.02773213
HicksHenne,5650,0.02773213
HicksHenne,5660,0.02773213
HicksHenne,5670,0.02773213
HicksHenne,5680,0.02773213
HicksHenne,5690,0.02773213
HicksHenne,5700,0.02773213
HicksHenne,5710,0.02773213
HicksHenne,5720,0.02773213
HicksHenne,5730,0.02773213
HicksHenne,5740,0.02773213
HicksHenne,5750,0.02773213
HicksHenne,5760,0.02773213
HicksHenne,5770,0.02773213
HicksHenne,5780,0.02773213
HicksHenne,5790,0.02773213
HicksHenne,5800,0.02773213
HicksHenne,5810,0.02765925
HicksHenne,5820,0.02765925
HicksHenne,5830,0.02765925
HicksHenne,5840,0.02765925
HicksHenne,5850,0.02765925
HicksHenne,5860,0.02765925
HicksHenne,5870,0.02765925
HicksHenne,5880,0.02765925
HicksHenne,5890,0.02765925
HicksHenne,5900,0.02765925
HicksHenne,5910,0.02765925
HicksHenne,5920,0.02765925
HicksHenne,5930,0.02765925
HicksHenne,5940,0.02765925
HicksHenne,5950,0.02765925
HicksHenne,5960,0.02765925
HicksHenne,5970,0.02765925
HicksHenne,5980,0.02765925
HicksHenne,5990,0.02765925
HicksHenne,6000,0.02765925
HicksHenne,6010,0.02682823
HicksHenne,6020,0.02682823
HicksHenne,6030,0.02682823
HicksHenne,6040,0.02682823
HicksHenne,6050,0.02682823
HicksHenne,6060,0.02682823
HicksHenne,6070,0.02682823
HicksHenne,6080,0.02682823
HicksHenne,6090,0.02682823
HicksHenne,6100,0.02682823
HicksHenne,6110,0.02661662
HicksHenne,6120,0.02661662
HicksHenne,6130,0.02661662
HicksHenne,6140,0.02661662
HicksHenne,6150,0.02661662
HicksHenne,6160,0.02661662
HicksHenne,6170,0.02661662
HicksHenne,6180,0.02661662
HicksHenne,6190,0.02661662
HicksHenne,6200,0.02661662
HicksHenne,6210,0.02589181
HicksHenne,6220,0.02589181
HicksHenne,6230,0.02589181
HicksHenne,6240,0.02589181
HicksHenne,6250,0.02589181
HicksHenne,6260,0.02589181
HicksHenne,6270,0.02589181
HicksHenne,6280,0.02589181
HicksHenne,6290,0.02589181
HicksHenne,6300,0.02589181
HicksHenne,6310,0.02589181
HicksHenne,6320,0.02589181
HicksHenne,6330,0.02589181
HicksHenne,6340,0.02589181
HicksHenne,6350,0.02589181
HicksHenne,6360,0.02589181
HicksHenne,6370,0.02589181
HicksHenne,6380,0.02589181
HicksHenne,6390,0.02589181
HicksHenne,6400,0.02589181
HicksHenne,6410,0.02571335
HicksHenne,6420,0.02571335
HicksHenne,6430,0.02571335
HicksHenne,6440,0.02571335
HicksHenne,6450,0.02571335
HicksHenne,6460,0.02571335
HicksHenne,6470,0.02571335
HicksHenne,6480,0.02571335
HicksHenne,6490,0.02571335
HicksHenne,6500,0.02571335
HicksHenne,6510,0.02571335
HicksHenne,6520,0.02571335
HicksHenne,6530,0.02571335
HicksHenne,6540,0.02571335
HicksHenne,6550,0.02571335
HicksHenne,6560,0.02571335
HicksHenne,6570,0.02571335
HicksHenne,6580,0.02571335
HicksHenne,6590,0.02571335
HicksHenne,6600,0.02571335
HicksHenne,6610,0.02561844
HicksHenne,6620,0.02561844
HicksHenne,6630,0.02561844
HicksHenne,6640,0.02561844
HicksHenne,6650,0.02561844
HicksHenne,6660,0.02561844
HicksHenne,6670,0.02561844
HicksHenne,6680,0.02561844
HicksHenne,6690,0.02561844
HicksHenne,6700,0.02561844
HicksHenne,6710,0.02561844
HicksHenne,6720,0.02561844
HicksHenne,6730,0.02561844
HicksHenne,6740,0.02561844
HicksHenne,6750,0.02561844
HicksHenne,6760,0.02561844
HicksHenne,6770,0.02561844
HicksHenne,6780,0.02561844
HicksHenne,6790,0.02561844
HicksHenne,6800,0.02561844
HicksHenne,6810,0.02488251
HicksHenne,6820,0.02488251
HicksHenne,6830,0.02488251
HicksHenne,6840,0.02488251
HicksHenne,6850,0.02488251
HicksHenne,6860,0.02488251
HicksHenne,6870,0.02488251
HicksHenne,6880,0.02488251
HicksHenne,6890,0.02488251
HicksHenne,6900,0.02488251
HicksHenne,6910,0.02412188
HicksHenne,6920,0.02390739
HicksHenne,6930,0.02390739
HicksHenne,6940,0.02390739
HicksHenne,6950,0.02390739
HicksHenne,6960,0.02390739
HicksHenne,6970,0.02390739
HicksHenne,6980,0.02390739
HicksHenne,6990,0.02390739
HicksHenne,7000,0.02390739
HicksHenne,7010,0.02390739
HicksHenne,7020,0.02390739
HicksHenne,7030,0.02390739
HicksHenne,7040,0.02390739
HicksHenne,7050,0.02390739
HicksHenne,7060,0.02390739
HicksHenne,7070,0.02390739
HicksHenne,7080,0.02390739
HicksHenne,7090,0.02390739
HicksHenne,7100,0.02390739
HicksHenne,7110,0.02353879
HicksHenne,7120,0.02353879
HicksHenne,7130,0.02353879
HicksHenne,7140,0.02353879
HicksHenne,7150,0.02353879
HicksHenne,7160,0.02353879
HicksHenne,7170,0.02353879
HicksHenne,7180,0.02353879
HicksHenne,7190,0.02353879
HicksHenne,7200,0.02353879
HicksHenne,7210,0.02326240
HicksHenne,7220,0.02326240
HicksHenne,7230,0.02326240
HicksHenne,7240,0.02326240
HicksHenne,7250,0.02326240
HicksHenne,7260,0.02326240
HicksHenne,7270,0.02326240
HicksHenne,7280,0.02326240
HicksHenne,7290,0.02326240
HicksHenne,7300,0.02326240
HicksHenne,7310,0.02326240
HicksHenne,7320,0.02326240
HicksHenne,7330,0.02326240
HicksHenne,7340,0.02326240
HicksHenne,7350,0.02326240
HicksHenne,7360,0.02326240
HicksHenne,7370,0.02326240
HicksHenne,7380,0.02326240
HicksHenne,7390,0.02326240
HicksHenne,7400,0.02326240
HicksHenne,7410,0.02326240
HicksHenne,7420,0.02326240
